aliasName,dir,lineNum,functionName,functionScope,useroints: (positionNum; lineNum; column) instruction_content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True Alias Pairs: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,mysql-8.0.25/client/mysql.cc,3484,_ZL14fieldflags2strj,3482-3512,"(0;3511;18)   %59 = load i8*, i8** %s, align 8, !dbg !31574","(0;3509;3)   store i8* %call107, i8** %s, align 8, !dbg !31569","(0;3509;3)   %56 = load i8*, i8** %s, align 8, !dbg !31569","(0;3508;3)   store i8* %call101, i8** %s, align 8, !dbg !31564","(0;3508;3)   %53 = load i8*, i8** %s, align 8, !dbg !31564","(0;3507;3)   store i8* %call95, i8** %s, align 8, !dbg !31559","(0;3507;3)   %50 = load i8*, i8** %s, align 8, !dbg !31559","(0;3506;3)   store i8* %call89, i8** %s, align 8, !dbg !31554","(0;3506;3)   %47 = load i8*, i8** %s, align 8, !dbg !31554","(0;3505;3)   store i8* %call83, i8** %s, align 8, !dbg !31549","(0;3505;3)   %44 = load i8*, i8** %s, align 8, !dbg !31549","(0;3504;3)   store i8* %call77, i8** %s, align 8, !dbg !31544","(0;3504;3)   %41 = load i8*, i8** %s, align 8, !dbg !31544","(0;3503;3)   store i8* %call71, i8** %s, align 8, !dbg !31539","(0;3503;3)   %38 = load i8*, i8** %s, align 8, !dbg !31539","(0;3502;3)   store i8* %call65, i8** %s, align 8, !dbg !31534","(0;3502;3)   %35 = load i8*, i8** %s, align 8, !dbg !31534","(0;3501;3)   store i8* %call59, i8** %s, align 8, !dbg !31529","(0;3501;3)   %32 = load i8*, i8** %s, align 8, !dbg !31529","(0;3500;3)   store i8* %call53, i8** %s, align 8, !dbg !31524","(0;3500;3)   %29 = load i8*, i8** %s, align 8, !dbg !31524","(0;3499;3)   store i8* %call47, i8** %s, align 8, !dbg !31519","(0;3499;3)   %26 = load i8*, i8** %s, align 8, !dbg !31519","(0;3498;3)   store i8* %call41, i8** %s, align 8, !dbg !31514","(0;3498;3)   %23 = load i8*, i8** %s, align 8, !dbg !31514","(0;3497;3)   store i8* %call35, i8** %s, align 8, !dbg !31509","(0;3497;3)   %20 = load i8*, i8** %s, align 8, !dbg !31509","(0;3496;3)   store i8* %call29, i8** %s, align 8, !dbg !31504","(0;3496;3)   %17 = load i8*, i8** %s, align 8, !dbg !31504","(0;3495;3)   store i8* %call23, i8** %s, align 8, !dbg !31499",,,,,,
f,mysql-8.0.25/client/mysql.cc,3482,_ZL14fieldflags2strj,3482-3512,"(0;3511;40)   %60 = load i32, i32* %f.addr, align 4, !dbg !31575","(0;3511;7)   %58 = load i32, i32* %f.addr, align 4, !dbg !31571","(0;3509;3)   store i32 %and108, i32* %f.addr, align 4, !dbg !31569","(0;3509;3)   %57 = load i32, i32* %f.addr, align 4, !dbg !31569","(0;3509;3)   %55 = load i32, i32* %f.addr, align 4, !dbg !31566","(0;3508;3)   store i32 %and102, i32* %f.addr, align 4, !dbg !31564","(0;3508;3)   %54 = load i32, i32* %f.addr, align 4, !dbg !31564","(0;3508;3)   %52 = load i32, i32* %f.addr, align 4, !dbg !31561","(0;3507;3)   store i32 %and96, i32* %f.addr, align 4, !dbg !31559","(0;3507;3)   %51 = load i32, i32* %f.addr, align 4, !dbg !31559","(0;3507;3)   %49 = load i32, i32* %f.addr, align 4, !dbg !31556","(0;3506;3)   store i32 %and90, i32* %f.addr, align 4, !dbg !31554","(0;3506;3)   %48 = load i32, i32* %f.addr, align 4, !dbg !31554","(0;3506;3)   %46 = load i32, i32* %f.addr, align 4, !dbg !31551","(0;3505;3)   store i32 %and84, i32* %f.addr, align 4, !dbg !31549","(0;3505;3)   %45 = load i32, i32* %f.addr, align 4, !dbg !31549","(0;3505;3)   %43 = load i32, i32* %f.addr, align 4, !dbg !31546","(0;3504;3)   store i32 %and78, i32* %f.addr, align 4, !dbg !31544","(0;3504;3)   %42 = load i32, i32* %f.addr, align 4, !dbg !31544","(0;3504;3)   %40 = load i32, i32* %f.addr, align 4, !dbg !31541","(0;3503;3)   store i32 %and72, i32* %f.addr, align 4, !dbg !31539","(0;3503;3)   %39 = load i32, i32* %f.addr, align 4, !dbg !31539","(0;3503;3)   %37 = load i32, i32* %f.addr, align 4, !dbg !31536","(0;3502;3)   store i32 %and66, i32* %f.addr, align 4, !dbg !31534","(0;3502;3)   %36 = load i32, i32* %f.addr, align 4, !dbg !31534","(0;3502;3)   %34 = load i32, i32* %f.addr, align 4, !dbg !31531","(0;3501;3)   store i32 %and60, i32* %f.addr, align 4, !dbg !31529","(0;3501;3)   %33 = load i32, i32* %f.addr, align 4, !dbg !31529","(0;3501;3)   %31 = load i32, i32* %f.addr, align 4, !dbg !31526","(0;3500;3)   store i32 %and54, i32* %f.addr, align 4, !dbg !31524",,,,,,
buf,mysql-8.0.25/client/mysql.cc,3483,_ZL14fieldflags2strj,3482-3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sec,mysql-8.0.25/client/mysql.cc,4808,_ZL10com_statusP6StringPc,4731-4832,"(0;4813;25)   %73 = load i64, i64* %sec, align 8, !dbg !31662","(0;4812;23)   %call98 = call i8* @_Z7str2intPKcillPl(i8* %72, i32 10, i64 0, i64 9223372036854775807, i64* %sec), !dbg !31658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
result,mysql-8.0.25/client/mysql.cc,4736,_ZL10com_statusP6StringPc,4731-4832,"(0;4791;23)   %50 = load %struct.MYSQL_RES*, %struct.MYSQL_RES** %result, align 8, !dbg !31598","(0;4784;37)   %28 = load %struct.MYSQL_RES*, %struct.MYSQL_RES** %result, align 8, !dbg !31575","(0;4783;8)   %call37 = call i32 @_ZL27mysql_store_result_for_lazyPP9MYSQL_RES(%struct.MYSQL_RES** %result), !dbg !31569","(0;4755;23)   %12 = load %struct.MYSQL_RES*, %struct.MYSQL_RES** %result, align 8, !dbg !31513","(0;4750;37)   %2 = load %struct.MYSQL_RES*, %struct.MYSQL_RES** %result, align 8, !dbg !31499","(0;4749;8)   %call2 = call i32 @_ZL27mysql_store_result_for_lazyPP9MYSQL_RES(%struct.MYSQL_RES** %result), !dbg !31493","(0;4736;14)   store %struct.MYSQL_RES* null, %struct.MYSQL_RES** %result, align 8, !dbg !31482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
li_ptr,mysql-8.0.25/libmysql/libmysql.cc,409,_Z19handle_local_infileP5MYSQLPKc,404-496,"(0;493;32)   %194 = load i8*, i8** %li_ptr, align 8, !dbg !31732","(0;484;9)   %176 = load i8*, i8** %li_ptr, align 8, !dbg !31710","(0;461;45)   %108 = load i8*, i8** %li_ptr, align 8, !dbg !31631","(0;454;9)   %90 = load i8*, i8** %li_ptr, align 8, !dbg !31612","(0;446;7)   %call62 = invoke i32 %54(i8** %li_ptr, i8* %55, i8* %57)
          to label %invoke.cont61 unwind label %lpad, !dbg !31583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mysql,mysql-8.0.25/libmysql/libmysql.cc,404,_Z19handle_local_infileP5MYSQLPKc,404-496,"(0;485;5)   %189 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31724","(0;485;5)   %185 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31718","(0;485;5)   %183 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31718","(0;485;5)   %181 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31718","(0;485;5)   %179 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31718","(0;480;3)   %170 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31702","(0;480;3)   %166 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31696","(0;480;3)   %164 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31696","(0;480;3)   %162 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31696","(0;480;3)   %160 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31696","(0;477;21)   %158 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31690","(0;475;3)   %153 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31682","(0;475;3)   %149 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31676","(0;475;3)   %147 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31676","(0;475;3)   %145 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31676","(0;475;3)   %143 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31676","(0;471;5)   %140 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31671","(0;471;5)   %136 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31665","(0;471;5)   %134 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31665","(0;471;5)   %132 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31665","(0;471;5)   %130 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31665","(0;468;23)   %128 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31660","(0;462;5)   %122 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31645","(0;462;5)   %117 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31639","(0;462;5)   %115 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31639","(0;462;5)   %113 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31639","(0;462;5)   %111 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31639","(0;455;5)   %103 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31626","(0;455;5)   %99 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31620","(0;455;5)   %97 = load %struct.MYSQL.90*, %struct.MYSQL.90** %mysql.addr, align 8, !dbg !31620",,,,,,
mysql,mysql-8.0.25/client/mysql.cc,4622,_ZL23init_connection_optionsP5MYSQL,4622-4700,"(0;4697;17)   %57 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31602","(0;4694;20)   %55 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31599","(0;4691;20)   %52 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31593","(0;4689;18)   %50 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31588","(0;4688;17)   %49 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31586","(0;4685;19)   %48 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31584","(0;4682;36)   %46 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31579","(0;4680;25)   %45 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31577","(0;4678;19)   %43 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31574","(0;4673;21)   %38 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31563","(0;4670;19)   %35 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31557","(0;4667;27)   %30 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31548","(0;4664;19)   %29 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31544","(0;4651;19)   %25 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31531","(0;4646;7)   %21 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31520","(0;4644;19)   %20 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31518","(0;4640;17)   %18 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31513","(0;4637;19)   %16 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31510","(0;4635;35)   %14 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31505","(0;4633;36)   %11 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31499","(0;4630;19)   %8 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31492","(0;4626;19)   %4 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31482","(0;0;0)   store %struct.MYSQL* %mysql, %struct.MYSQL** %mysql.addr, align 8",,,,,,,,,,,,,
handle_expired,mysql-8.0.25/client/mysql.cc,4623,_ZL23init_connection_optionsP5MYSQL,4622-4700,"(0;4697;3)   %call70 = call i32 bitcast (i32 (%struct.MYSQL.90*, i32, i8*)* @mysql_options to i32 (%struct.MYSQL*, i32, i8*)*)(%struct.MYSQL* %57, i32 31, i8* %handle_expired), !dbg !31603","(0;4623;8)   store i8 %frombool, i8* %handle_expired, align 1, !dbg !31474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timeout,mysql-8.0.25/client/mysql.cc,4629,_ZL23init_connection_optionsP5MYSQL,4622-4700,"(0;4630;53)   %9 = bitcast i32* %timeout to i8*, !dbg !31493","(0;4629;10)   store i32 %conv, i32* %timeout, align 4, !dbg !31490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mysql,mysql-8.0.25/client/mysql.cc,4622,_ZL23init_connection_optionsP5MYSQL,4622-4700,"(0;4697;17)   %57 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31602","(0;4694;20)   %55 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31599","(0;4691;20)   %52 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31593","(0;4689;18)   %50 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31588","(0;4688;17)   %49 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31586","(0;4685;19)   %48 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31584","(0;4682;36)   %46 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31579","(0;4680;25)   %45 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31577","(0;4678;19)   %43 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31574","(0;4673;21)   %38 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31563","(0;4670;19)   %35 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31557","(0;4667;27)   %30 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31548","(0;4664;19)   %29 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31544","(0;4651;19)   %25 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31531","(0;4646;7)   %21 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31520","(0;4644;19)   %20 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31518","(0;4640;17)   %18 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31513","(0;4637;19)   %16 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31510","(0;4635;35)   %14 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31505","(0;4633;36)   %11 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31499","(0;4630;19)   %8 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31492","(0;4626;19)   %4 = load %struct.MYSQL*, %struct.MYSQL** %mysql.addr, align 8, !dbg !31482","(0;0;0)   store %struct.MYSQL* %mysql, %struct.MYSQL** %mysql.addr, align 8",,,,,,,,,,,,,
handle_expired,mysql-8.0.25/client/mysql.cc,4623,_ZL23init_connection_optionsP5MYSQL,4622-4700,"(0;4697;3)   %call70 = call i32 bitcast (i32 (%struct.MYSQL.90*, i32, i8*)* @mysql_options to i32 (%struct.MYSQL*, i32, i8*)*)(%struct.MYSQL* %57, i32 31, i8* %handle_expired), !dbg !31603","(0;4623;8)   store i8 %frombool, i8* %handle_expired, align 1, !dbg !31474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timeout,mysql-8.0.25/client/mysql.cc,4629,_ZL23init_connection_optionsP5MYSQL,4622-4700,"(0;4630;53)   %9 = bitcast i32* %timeout to i8*, !dbg !31493","(0;4629;10)   store i32 %conv, i32* %timeout, align 4, !dbg !31490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local_net_buffer_length,mysql-8.0.25/libmysql/libmysql.cc,996,_Z17my_net_local_initP3NET,995-1010,"(0;1009;7)   %call3 = call nonnull align 8 dereferenceable(8) i64* @_ZSt3maxImERKT_S2_S2_(i64* nonnull align 8 dereferenceable(8) %local_net_buffer_length, i64* nonnull align 8 dereferenceable(8) %local_max_allowed_packet), !dbg !31494","(0;1004;27)   %2 = load i64, i64* %local_net_buffer_length, align 8, !dbg !31483","(0;1002;26)   %1 = bitcast i64* %local_net_buffer_length to i8*, !dbg !31481","(0;996;9)   store i64 0, i64* %local_net_buffer_length, align 8, !dbg !31476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local_max_allowed_packet,mysql-8.0.25/libmysql/libmysql.cc,997,_Z17my_net_local_initP3NET,995-1010,"(0;1009;7)   %call3 = call nonnull align 8 dereferenceable(8) i64* @_ZSt3maxImERKT_S2_S2_(i64* nonnull align 8 dereferenceable(8) %local_net_buffer_length, i64* nonnull align 8 dereferenceable(8) %local_max_allowed_packet), !dbg !31494","(0;1000;26)   %0 = bitcast i64* %local_max_allowed_packet to i8*, !dbg !31479","(0;997;9)   store i64 0, i64* %local_max_allowed_packet, align 8, !dbg !31478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_data_packet,mysql-8.0.25/libmysql/libmysql.cc,1741,_ZL7executeP10MYSQL_STMTPcm,1736-1821,"(0;1785;11)   %33 = load i8, i8* %is_data_packet, align 1, !dbg !31571","(0;1782;22)   %call21 = invoke i64 @cli_safe_read(%struct.MYSQL.90* %32, i8* %is_data_packet)
          to label %invoke.cont20 unwind label %lpad, !dbg !31566","(0;1741;8)   store i8 0, i8* %is_data_packet, align 1, !dbg !31493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prev_ptr,mysql-8.0.25/libmysql/libmysql.cc,1743,_ZL7executeP10MYSQL_STMTPcm,1736-1821,"(0;1788;13)   %call30 = invoke i32 @_ZL14add_binary_rowP3NETP10MYSQL_STMTmPPP10MYSQL_ROWS(%struct.NET* %38, %struct.MYSQL_STMT.87* %39, i64 %40, %struct.MYSQL_ROWS*** %prev_ptr)
          to label %invoke.cont29 unwind label %lpad, !dbg !31584","(0;1787;18)   store %struct.MYSQL_ROWS** %data, %struct.MYSQL_ROWS*** %prev_ptr, align 8, !dbg !31579","(0;1743;16)   store %struct.MYSQL_ROWS** null, %struct.MYSQL_ROWS*** %prev_ptr, align 8, !dbg !31497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
value,mysql-8.0.25/libmysql/libmysql.cc,2857,_ZL26fetch_long_with_conversionP10MYSQL_BINDP11MYSQL_FIELDxb,2856-2932,"(0;2917;47)   %80 = load i64, i64* %value.addr, align 8, !dbg !31599","(0;2910;13)   store i64 %call84, i64* %value.addr, align 8, !dbg !31584","(0;2910;34)   %74 = load i64, i64* %value.addr, align 8, !dbg !31580","(0;2900;58)   %69 = load i64, i64* %value.addr, align 8, !dbg !31567","(0;2897;59)   %66 = load i64, i64* %value.addr, align 8, !dbg !31560","(0;2888;60)   %60 = load i64, i64* %value.addr, align 8, !dbg !31544","(0;2886;58)   %57 = load i64, i64* %value.addr, align 8, !dbg !31537","(0;2880;60)   %52 = load i64, i64* %value.addr, align 8, !dbg !31524","(0;2879;29)   %48 = load i64, i64* %value.addr, align 8, !dbg !31517","(0;2876;32)   %46 = load i64, i64* %value.addr, align 8, !dbg !31513","(0;2874;23)   %40 = load i64, i64* %value.addr, align 8, !dbg !31508","(0;2874;23)   %39 = load i64, i64* %value.addr, align 8, !dbg !31508","(0;2874;23)   %36 = load i64, i64* %value.addr, align 8, !dbg !31508","(0;2874;23)   %35 = load i64, i64* %value.addr, align 8, !dbg !31508","(0;2871;33)   %32 = load i64, i64* %value.addr, align 8, !dbg !31505","(0;2869;23)   %26 = load i64, i64* %value.addr, align 8, !dbg !31500","(0;2869;23)   %25 = load i64, i64* %value.addr, align 8, !dbg !31500","(0;2869;23)   %22 = load i64, i64* %value.addr, align 8, !dbg !31500","(0;2869;23)   %21 = load i64, i64* %value.addr, align 8, !dbg !31500","(0;2866;40)   %16 = load i64, i64* %value.addr, align 8, !dbg !31495","(0;2864;23)   %11 = load i64, i64* %value.addr, align 8, !dbg !31491","(0;2864;23)   %10 = load i64, i64* %value.addr, align 8, !dbg !31491","(0;2864;23)   %7 = load i64, i64* %value.addr, align 8, !dbg !31491","(0;2864;23)   %6 = load i64, i64* %value.addr, align 8, !dbg !31491","(0;0;0)   store i64 %value, i64* %value.addr, align 8",,,,,,,,,,,
error,mysql-8.0.25/libmysql/libmysql.cc,2909,_ZL26fetch_long_with_conversionP10MYSQL_BINDP11MYSQL_FIELDxb,2856-2932,"(0;2912;24)   %77 = load i32, i32* %error83, align 4, !dbg !31585","(0;2910;15)   %call84 = call i64 @_Z18number_to_datetimexP10MYSQL_TIMEjPi(i64 %74, %struct.MYSQL_TIME* %76, i32 1, i32* %error83), !dbg !31583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
param,mysql-8.0.25/libmysql/libmysql.cc,2947,_ZL27fetch_float_with_conversionP10MYSQL_BINDP11MYSQL_FIELDd16my_gcvt_arg_type,2947-3059,"(0;3054;36)   %129 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31744","(0;3043;55)   %108 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31699","(0;3025;8)   %100 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31674","(0;3018;8)   %91 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31658","(0;3019;21)   %83 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31651","(0;3009;12)   %74 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31631","(0;3007;11)   %71 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31622","(0;3002;8)   %69 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31618","(0;3003;21)   %61 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31609","(0;2993;12)   %52 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31589","(0;2991;11)   %49 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31580","(0;2986;8)   %47 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31576","(0;2987;21)   %39 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31567","(0;2977;12)   %30 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31547","(0;2975;11)   %27 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31538","(0;2971;8)   %25 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31534","(0;2971;33)   %19 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31525","(0;2964;12)   %12 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31511","(0;2962;11)   %9 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31502","(0;2952;11)   %7 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31497","(0;2949;41)   %0 = load %struct.MYSQL_BIND*, %struct.MYSQL_BIND** %param.addr, align 8, !dbg !31484","(0;0;0)   store %struct.MYSQL_BIND* %param, %struct.MYSQL_BIND** %param.addr, align 8",,,,,,,,,,,,,,
value,mysql-8.0.25/libmysql/libmysql.cc,2948,_ZL27fetch_float_with_conversionP10MYSQL_BINDP11MYSQL_FIELDd16my_gcvt_arg_type,2947-3059,"(0;3046;23)   %110 = load double, double* %value.addr, align 8, !dbg !31706","(0;3042;13)   %106 = load double, double* %value.addr, align 8, !dbg !31696","(0;3029;27)   %103 = load double, double* %value.addr, align 8, !dbg !31680","(0;3025;45)   %99 = load double, double* %value.addr, align 8, !dbg !31672","(0;3023;27)   %93 = load double, double* %value.addr, align 8, !dbg !31665","(0;3015;35)   %79 = load double, double* %value.addr, align 8, !dbg !31646","(0;3012;37)   %76 = load double, double* %value.addr, align 8, !dbg !31638","(0;3008;13)   %73 = load double, double* %value.addr, align 8, !dbg !31626","(0;2999;29)   %57 = load double, double* %value.addr, align 8, !dbg !31604","(0;2996;31)   %54 = load double, double* %value.addr, align 8, !dbg !31596","(0;2992;13)   %51 = load double, double* %value.addr, align 8, !dbg !31584","(0;2983;29)   %35 = load double, double* %value.addr, align 8, !dbg !31562","(0;2980;31)   %32 = load double, double* %value.addr, align 8, !dbg !31554","(0;2976;13)   %29 = load double, double* %value.addr, align 8, !dbg !31542","(0;2969;25)   %16 = load double, double* %value.addr, align 8, !dbg !31520","(0;2967;26)   %14 = load double, double* %value.addr, align 8, !dbg !31516","(0;2963;13)   %11 = load double, double* %value.addr, align 8, !dbg !31506","(0;2950;54)   %5 = load double, double* %value.addr, align 8, !dbg !31495","(0;2950;39)   %3 = load double, double* %value.addr, align 8, !dbg !31491","(0;2950;19)   %2 = load double, double* %value.addr, align 8, !dbg !31489","(0;0;0)   store double %value, double* %value.addr, align 8",,,,,,,,,,,,,,,
err,mysql-8.0.25/libmysql/libmysql.cc,2717,_ZL28fetch_string_with_conversionP10MYSQL_BINDPcm,2695-2809,"(0;2721;24)   %34 = load i32, i32* %err16, align 4, !dbg !31521","(0;2718;23)   %call18 = call i64 @_Z12my_strtoll10PKcPS0_Pi(i8* %23, i8** %endptr, i32* %err16), !dbg !31518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
